transaction_id,user_id,upi_id,device_id,device_type,os_version,app,transaction_type,merchant,receiver_upi,amount,transaction_datetime,hour,day_of_week,location,login_attempts,time_spent_on_app,past_day_transactions,past_week_transactions,status,is_fraud
TR00002140,user_147,e50dacd9@okicici,device_313,Android,14,WhatsApp Pay,P2M,BSES,,9533.89,2025-08-13 04:51:56.492040,4,2,Location_4,1,139.18,1,8,SUCCESS,0
TR00002690,user_489,15eba60e@yesbank,device_787,Android,14,Google Pay,E-commerce,Swiggy,,916.02,2025-05-11 00:23:56.492040,0,6,Location_14,1,133.09,2,4,SUCCESS,0
TR00007885,user_127,2abc2846@okhdfc,device_78,iOS,17,Google Pay,P2P,,a5fee23d@yesbank,4129.36,2025-04-28 06:40:56.492040,6,0,Location_2,1,230.75,0,9,SUCCESS,0
TR00001568,user_309,4f6c52eb@okhdfc,device_847,Android,12,Google Pay,P2M,BSES,,502.79,2025-06-22 07:25:56.492040,7,6,Location_2,1,96.47,2,11,SUCCESS,0
TR00003187,user_484,3b618acd@yesbank,device_165,iOS,16,Paytm,P2P,,847071a9@oksbi,2919.86,2025-09-20 03:41:56.492040,3,5,Location_5,1,65.04,0,0,SUCCESS,0
TR00003999,user_295,b8df3033@oksbi,device_567,iOS,17,Google Pay,Bill Payment,BSES,,726.7,2025-06-06 02:05:56.492040,2,4,Location_3,1,220.21,1,10,SUCCESS,0
TR00003276,user_229,05ed9a9d@oksbi,device_447,iOS,16,Google Pay,P2P,,f7b4cf19@okaxis,486.16,2025-04-22 15:56:56.492040,15,1,Location_3,1,244.12,1,7,SUCCESS,0
TR00001765,user_24,0f2bba44@okhdfc,device_5,Android,14,Google Pay,P2P,,c0bb1012@okhdfc,3418.21,2025-08-10 09:17:56.492040,9,6,Location_4,1,197.43,3,6,FAILURE,0
TR00006654,user_273,3f2511e2@yesbank,device_964,iOS,17,WhatsApp Pay,P2M,Zomato,,9519.05,2025-10-03 22:41:56.492040,22,4,Location_4,1,35.1,1,8,SUCCESS,0
TR00006305,user_41,c9c8d4a3@okhdfc,device_960,iOS,16,Paytm,P2P,,f87b6cf9@okaxis,1811.95,2025-04-23 05:04:56.492040,5,2,Location_3,1,83.2,2,7,SUCCESS,0
TR00008202,user_9393,p399@okhdfc,device_9911,Android,13,Amazon Pay,P2M,Amazon,,3.9,2025-10-03 21:20:56.492040,21,4,Location_94,1,88.14,1,5,FAILURE,1
TR00005428,user_711,0e392585@okaxis,device_261,Android,13,PhonePe,P2P,,a784adfb@okicici,2603.1,2025-09-05 00:54:56.492040,0,4,Location_5,1,247.74,2,8,SUCCESS,0
TR00003828,user_86,7d8cac73@okaxis,device_671,iOS,17,PhonePe,Recharge,Movie Tickets,,299.0,2025-07-07 21:09:56.492040,21,0,Location_13,1,52.87,0,7,SUCCESS,0
TR00004495,user_173,a0d076b5@oksbi,device_415,iOS,17,BHIM,Recharge,Amazon,,399.0,2025-07-19 14:24:56.492040,14,5,Location_4,1,142.36,2,10,SUCCESS,0
TR00000588,user_680,d8bcaa6d@okicici,device_870,Android,14,Paytm,Recharge,Reliance Digital,,199.0,2025-05-30 02:35:56.492040,2,4,Location_4,1,96.75,2,9,SUCCESS,0
TR00006391,user_258,7a96682b@yesbank,device_729,iOS,17,Amazon Pay,Bill Payment,TATA Power,,1648.96,2025-09-25 10:25:56.492040,10,3,Location_1,3,101.8,1,5,SUCCESS,0
TR00002523,user_760,7f1c9f60@okicici,device_119,iOS,15,WhatsApp Pay,P2M,BigBasket,,4613.9,2025-07-09 13:34:56.492040,13,2,Location_3,1,203.66,1,4,SUCCESS,0
TR00004435,user_781,ff25daff@yesbank,device_611,iOS,15,PhonePe,P2M,Airtel,,9255.06,2025-09-15 00:53:56.492040,0,0,Location_1,1,128.95,2,9,SUCCESS,0
TR00002527,user_793,96f5a603@oksbi,device_291,iOS,16,BHIM,Bill Payment,Movie Tickets,,678.53,2025-06-08 03:42:56.492040,3,6,Location_11,1,105.62,0,9,SUCCESS,0
TR00004895,user_550,fc7236bb@okhdfc,device_331,iOS,16,Paytm,E-commerce,Movie Tickets,,8363.07,2025-06-30 03:57:56.492040,3,0,Location_2,1,118.14,2,11,SUCCESS,0
TR00009616,user_2239,c543@oksbi,device_2410,iOS,17,Amazon Pay,P2M,Jio,,42065.3,2025-07-05 13:20:56.492040,13,5,Location_71,10,25.34,1,2,FAILURE,1
TR00006499,user_659,42472256@okicici,device_116,Android,14,BHIM,P2P,,05b902fb@oksbi,4867.8,2025-04-20 01:14:56.492040,1,6,Location_4,1,204.1,0,7,FAILURE,0
TR00007544,user_665,c0c4db2d@okhdfc,device_469,Android,13,WhatsApp Pay,Bill Payment,Zomato,,2520.41,2025-05-07 11:33:56.492040,11,2,Location_2,2,83.79,2,10,SUCCESS,0
TR00009522,user_1685,k695@okhdfc,device_5444,iOS,17,Paytm,Bill Payment,Movie Tickets,,3.29,2025-09-12 23:58:56.492040,23,4,Location_36,9,62.39,0,0,FAILURE,1
TR00001560,user_639,2d91d8c6@okicici,device_46,Android,14,PhonePe,P2M,TATA Power,,3742.36,2025-05-09 15:30:56.492040,15,4,Location_15,1,277.05,1,10,SUCCESS,0
TR00008319,user_182,y824@okhdfc,device_6605,iOS,17,Google Pay,E-commerce,Swiggy,,3.4,2025-10-08 22:19:56.492040,22,2,Location_96,4,22.98,6,15,SUCCESS,1
TR00009630,user_9809,c462@oksbi,device_2700,iOS,15,BHIM,P2P,,n721@okicici,8.2,2025-07-27 19:19:56.492040,19,6,Location_55,9,204.63,19,29,SUCCESS,1
TR00004914,user_652,d66fa1ac@okaxis,device_905,Android,11,Paytm,P2P,,4b06d024@okicici,4998.62,2025-09-25 20:33:56.492040,20,3,Location_2,1,147.05,1,1,SUCCESS,0
TR00009468,user_8852,p365@okaxis,device_8463,Android,10,BHIM,Bill Payment,BigBasket,,8.32,2025-10-10 23:43:56.492040,23,4,Location_99,1,56.8,0,5,SUCCESS,1
TR00009790,user_3114,e883@okicici,device_3216,iOS,17,Google Pay,Bill Payment,Reliance Digital,,17689.26,2025-09-20 04:29:56.492040,4,5,Location_66,8,49.25,1,6,SUCCESS,1
TR00001053,user_681,12522fb0@okaxis,device_320,Android,11,PhonePe,P2M,BigBasket,,9773.26,2025-07-22 21:45:56.492040,21,1,Location_13,1,213.03,3,12,SUCCESS,0
TR00008362,user_2247,o808@okicici,device_8559,iOS,17,Google Pay,E-commerce,BSES,,49332.64,2025-09-19 03:42:56.492040,3,4,Location_24,1,28.18,0,0,FAILURE,1
TR00009093,user_2160,x154@yesbank,device_731,iOS,16,Paytm,P2P,,q601@yesbank,46161.79,2025-09-06 03:09:56.492040,3,5,Location_63,7,11.01,12,12,FAILURE,1
TR00007484,user_486,ce9fb2e9@okhdfc,device_771,Android,13,BHIM,Bill Payment,Reliance Digital,,673.44,2025-04-24 22:11:56.492040,22,3,Location_2,1,165.1,3,6,FAILURE,0
TR00008539,user_2469,o456@okaxis,device_9545,Android,14,WhatsApp Pay,Bill Payment,TATA Power,,30148.81,2025-07-27 19:01:56.492040,19,6,Location_21,1,97.46,7,7,SUCCESS,1
TR00009223,user_2111,a922@okhdfc,device_9198,iOS,15,Amazon Pay,E-commerce,Zomato,,3.12,2025-07-20 00:36:56.492040,0,6,Location_83,1,248.82,19,19,SUCCESS,1
TR00006056,user_130,8dc469ae@okhdfc,device_307,Android,11,WhatsApp Pay,Recharge,Amazon,,199.0,2025-06-23 14:17:56.492040,14,0,Location_4,1,131.53,3,8,SUCCESS,0
TR00004920,user_261,115e80d6@oksbi,device_565,iOS,17,Amazon Pay,Bill Payment,Flipkart,,2514.59,2025-05-19 03:53:56.492040,3,0,Location_3,2,43.21,1,1,FAILURE,0
TR00004569,user_735,6c994cf8@okicici,device_840,Android,11,BHIM,P2M,Swiggy,,6443.58,2025-09-23 07:30:56.492040,7,1,Location_15,1,41.55,3,10,SUCCESS,0
TR00005173,user_456,65102f2c@oksbi,device_932,iOS,16,Paytm,Bill Payment,Jio,,2464.19,2025-08-27 08:53:56.492040,8,2,Location_2,1,60.68,1,5,SUCCESS,0
TR00000625,user_129,a7d1604b@yesbank,device_61,Android,13,PhonePe,Bill Payment,BSES,,1219.99,2025-09-17 05:49:56.492040,5,2,Location_1,1,209.62,2,6,SUCCESS,0
TR00006793,user_719,a86b86dc@okicici,device_466,Android,11,Paytm,P2M,Reliance Digital,,4841.18,2025-05-22 18:59:56.492040,18,3,Location_5,1,177.19,3,10,SUCCESS,0
TR00000056,user_349,a462e22b@yesbank,device_200,Android,13,Paytm,Recharge,Myntra,,699.0,2025-08-04 11:44:56.492040,11,0,Location_3,1,93.76,2,7,SUCCESS,0
TR00006875,user_532,9a0a35d9@okaxis,device_893,iOS,16,Paytm,E-commerce,Reliance Digital,,9398.66,2025-05-18 23:28:56.492040,23,6,Location_3,1,269.06,2,4,SUCCESS,0
TR00003987,user_472,a4336f12@okhdfc,device_246,iOS,16,Paytm,P2P,,80e059c1@okicici,3405.41,2025-07-27 08:24:56.492040,8,6,Location_4,1,217.29,2,8,SUCCESS,0
TR00007540,user_535,27f51909@okhdfc,device_837,Android,11,BHIM,P2M,BSES,,1599.97,2025-09-07 01:20:56.492040,1,6,Location_5,1,85.25,2,4,SUCCESS,0
TR00006582,user_47,f1b91c1f@okhdfc,device_379,Android,13,BHIM,Bill Payment,Myntra,,605.28,2025-06-01 12:53:56.492040,12,6,Location_1,1,233.01,0,5,SUCCESS,0
TR00001124,user_533,c1cc5726@yesbank,device_934,Android,13,Amazon Pay,E-commerce,Reliance Digital,,7902.28,2025-07-27 17:03:56.492040,17,6,Location_5,1,287.12,2,4,SUCCESS,0
TR00007256,user_598,43caf517@yesbank,device_365,iOS,16,Paytm,P2M,TATA Power,,5376.36,2025-08-13 16:25:56.492040,16,2,Location_2,1,110.45,1,9,SUCCESS,0
TR00000655,user_572,eba7a49b@okhdfc,device_720,iOS,16,BHIM,Recharge,Flipkart,,199.0,2025-06-26 21:24:56.492040,21,3,Location_6,1,154.17,1,9,SUCCESS,0
TR00004745,user_187,d58b392a@oksbi,device_937,Android,12,PhonePe,P2M,Zomato,,5527.53,2025-09-08 04:21:56.492040,4,0,Location_2,1,220.48,3,12,SUCCESS,0
TR00005323,user_115,12773ff4@yesbank,device_249,iOS,15,Paytm,P2M,Amazon,,2719.33,2025-05-07 11:56:56.492040,11,2,Location_5,1,78.59,2,12,SUCCESS,0
TR00006356,user_574,34ec1231@oksbi,device_200,Android,12,Paytm,Bill Payment,Flipkart,,1189.44,2025-08-03 07:52:56.492040,7,6,Location_2,1,199.26,2,11,SUCCESS,0
TR00004573,user_325,fb56fca5@oksbi,device_458,iOS,17,BHIM,Bill Payment,Swiggy,,1655.06,2025-10-07 03:41:56.492040,3,1,Location_5,1,195.78,3,11,SUCCESS,0
TR00007176,user_482,39bde623@yesbank,device_772,iOS,17,PhonePe,E-commerce,Myntra,,1853.59,2025-08-04 03:48:56.492040,3,0,Location_5,1,232.96,2,3,SUCCESS,0
TR00004819,user_21,e769ea64@okicici,device_511,iOS,17,PhonePe,Recharge,Swiggy,,499.0,2025-04-24 23:36:56.492040,23,3,Location_5,1,31.12,1,7,SUCCESS,0
TR00008335,user_4829,y397@okicici,device_2966,Android,13,Paytm,E-commerce,Flipkart,,19561.71,2025-08-21 09:10:56.492040,9,3,Location_88,8,21.8,1,5,SUCCESS,1
TR00008046,user_3465,z810@okicici,device_2101,Android,11,BHIM,E-commerce,Jio,,19585.71,2025-07-09 00:08:56.492040,0,2,Location_88,9,24.42,15,20,SUCCESS,1
TR00008626,user_8462,m600@oksbi,device_7056,Android,14,Google Pay,P2P,,s295@okaxis,3.41,2025-05-27 00:40:56.492040,0,1,Location_74,1,85.29,13,23,SUCCESS,1
TR00002208,user_796,bee2fbdd@oksbi,device_135,Android,10,WhatsApp Pay,E-commerce,Amazon,,6642.08,2025-07-24 03:15:56.492040,3,3,Location_2,1,154.84,0,2,FAILURE,0
TR00006153,user_627,4fb90fc3@yesbank,device_757,Android,10,WhatsApp Pay,P2P,,d43e6397@okhdfc,886.88,2025-07-13 03:28:56.492040,3,6,Location_1,1,129.59,1,10,SUCCESS,0
TR00003493,user_583,004d9590@okicici,device_993,Android,12,BHIM,P2P,,7a1eb006@yesbank,1211.8,2025-09-06 08:34:56.492040,8,5,Location_4,1,57.66,0,2,SUCCESS,0
TR00003667,user_18,c98ffe8e@okaxis,device_16,Android,12,Paytm,P2M,Reliance Digital,,9536.69,2025-06-10 19:18:56.492040,19,1,Location_5,1,218.86,2,9,SUCCESS,0
TR00009176,user_2241,t423@okicici,device_2710,iOS,17,Google Pay,Recharge,BSES,,36938.41,2025-08-31 04:29:56.492040,4,6,Location_60,1,235.54,1,1,SUCCESS,1
TR00006225,user_318,c48dadae@okaxis,device_782,Android,10,Paytm,Recharge,BSES,,399.0,2025-07-28 07:57:56.492040,7,0,Location_1,1,79.34,3,9,SUCCESS,0
TR00004110,user_789,42fc03ff@okaxis,device_140,Android,11,BHIM,P2P,,49feed94@oksbi,2146.31,2025-07-17 09:49:56.492040,9,3,Location_1,1,259.42,3,6,SUCCESS,0
TR00008592,user_8354,j967@okhdfc,device_6826,iOS,16,Amazon Pay,P2P,,h588@okaxis,7.5,2025-06-29 01:26:56.492040,1,6,Location_94,10,26.61,10,16,FAILURE,1
TR00004638,user_41,c9c8d4a3@okhdfc,device_363,Android,13,Paytm,P2M,Flipkart,,3436.3,2025-05-15 08:38:56.492040,8,3,Location_16,1,250.09,2,12,SUCCESS,0
TR00009837,user_1668,p242@okicici,device_2189,iOS,16,Paytm,Bill Payment,BigBasket,,23930.75,2025-06-19 23:32:56.492040,23,3,Location_69,1,27.04,11,14,SUCCESS,1
TR00009086,user_4103,o497@okicici,device_7172,Android,11,Paytm,P2P,,i691@oksbi,44636.53,2025-10-04 22:52:56.492040,22,5,Location_94,1,21.93,11,19,SUCCESS,1
TR00007705,user_48,728a9375@okhdfc,device_488,Android,14,Google Pay,P2M,TATA Power,,8167.67,2025-05-11 04:45:56.492040,4,6,Location_4,1,216.6,0,8,SUCCESS,0
TR00007891,user_759,920521f2@yesbank,device_132,Android,13,Amazon Pay,Bill Payment,Myntra,,2729.35,2025-09-08 13:21:56.492040,13,0,Location_19,1,237.71,2,3,SUCCESS,0
TR00002835,user_442,fa020162@yesbank,device_355,iOS,16,BHIM,P2P,,acad4bd5@okaxis,3284.61,2025-05-04 19:41:56.492040,19,6,Location_3,1,250.04,1,9,SUCCESS,0
TR00000323,user_94,326f4215@oksbi,device_129,iOS,16,Paytm,Bill Payment,Myntra,,1098.33,2025-08-02 20:36:56.492040,20,5,Location_4,1,98.25,3,4,SUCCESS,0
TR00000567,user_26,1b37181a@yesbank,device_602,iOS,16,Google Pay,E-commerce,Airtel,,9337.72,2025-07-09 12:48:56.492040,12,2,Location_1,1,174.57,2,2,SUCCESS,0
TR00006444,user_98,05a5a29d@oksbi,device_49,Android,14,Amazon Pay,Recharge,Zomato,,699.0,2025-05-20 13:48:56.492040,13,1,Location_3,1,91.51,1,2,SUCCESS,0
TR00004801,user_763,ba815e4e@okhdfc,device_445,Android,10,Paytm,Recharge,Myntra,,499.0,2025-06-20 09:07:56.492040,9,4,Location_1,1,109.18,3,12,SUCCESS,0
TR00000712,user_49,affa9a0e@yesbank,device_836,iOS,16,Google Pay,Recharge,BSES,,249.0,2025-05-27 22:57:56.492040,22,1,Location_1,1,44.16,2,3,SUCCESS,0
TR00002403,user_13,684190ab@oksbi,device_357,Android,12,WhatsApp Pay,Bill Payment,BSES,,2720.56,2025-05-13 19:48:56.492040,19,1,Location_3,1,172.48,3,9,SUCCESS,0
TR00009994,user_526,b229@oksbi,device_3047,iOS,16,WhatsApp Pay,Recharge,TATA Power,,34616.47,2025-06-09 07:59:56.492040,7,0,Location_25,8,7.16,7,13,SUCCESS,1
TR00009928,user_5609,l499@okaxis,device_1291,Android,14,WhatsApp Pay,P2M,Swiggy,,39422.02,2025-06-24 03:41:56.492040,3,1,Location_43,5,23.27,9,17,SUCCESS,1
TR00009312,user_4863,n761@oksbi,device_2867,Android,14,BHIM,Bill Payment,Swiggy,,16301.32,2025-06-26 04:52:56.492040,4,3,Location_80,6,9.62,17,18,FAILURE,1
TR00002518,user_738,f3de3357@okhdfc,device_829,Android,14,Amazon Pay,Recharge,Zomato,,199.0,2025-07-14 06:32:56.492040,6,0,Location_1,1,97.98,0,8,SUCCESS,0
TR00001698,user_74,2ce05f5c@oksbi,device_8,iOS,17,BHIM,E-commerce,TATA Power,,2687.53,2025-04-21 23:51:56.492040,23,0,Location_5,1,110.14,3,6,SUCCESS,0
TR00002078,user_550,fc7236bb@okicici,device_272,iOS,17,Amazon Pay,Bill Payment,BigBasket,,2825.45,2025-06-15 18:37:56.492040,18,6,Location_5,1,90.4,1,7,SUCCESS,0
TR00007489,user_589,6025db37@yesbank,device_661,iOS,17,WhatsApp Pay,P2M,TATA Power,,4371.37,2025-07-28 08:09:56.492040,8,0,Location_5,1,251.76,1,10,SUCCESS,0
TR00003500,user_706,b422c9d6@yesbank,device_806,iOS,17,Amazon Pay,Bill Payment,Swiggy,,1735.5,2025-08-23 14:44:56.492040,14,5,Location_3,1,110.07,2,12,SUCCESS,0
TR00000217,user_286,9dc07cdc@okhdfc,device_84,iOS,16,WhatsApp Pay,E-commerce,Jio,,7304.55,2025-05-29 22:47:56.492040,22,3,Location_1,1,296.76,1,10,FAILURE,0
TR00006207,user_657,8eb5ba81@oksbi,device_426,Android,10,WhatsApp Pay,P2M,Reliance Digital,,5326.79,2025-09-06 05:43:56.492040,5,5,Location_5,1,196.79,2,3,SUCCESS,0
TR00009693,user_5638,d427@yesbank,device_4441,iOS,17,BHIM,E-commerce,BigBasket,,10921.48,2025-05-09 03:29:56.492040,3,4,Location_85,4,67.41,16,21,SUCCESS,1
TR00006373,user_376,d164a4c2@okicici,device_669,iOS,17,PhonePe,Recharge,Zomato,,699.0,2025-09-18 23:12:56.492040,23,3,Location_7,1,160.41,3,7,SUCCESS,0
TR00006618,user_68,5c4e9af7@okaxis,device_95,Android,13,WhatsApp Pay,P2M,Amazon,,7324.33,2025-09-09 19:42:56.492040,19,1,Location_1,1,287.36,0,8,SUCCESS,0
TR00006507,user_251,bf0bc1e6@okaxis,device_689,iOS,17,Paytm,P2M,Airtel,,337.05,2025-09-26 03:40:56.492040,3,4,Location_2,1,210.82,0,9,SUCCESS,0
TR00008831,user_5512,w463@oksbi,device_6579,iOS,16,PhonePe,Bill Payment,Flipkart,,39992.75,2025-07-09 22:45:56.492040,22,2,Location_48,8,25.34,16,25,SUCCESS,1
TR00003761,user_483,6fb963aa@okhdfc,device_705,iOS,17,WhatsApp Pay,Recharge,Zomato,,999.0,2025-08-13 14:48:56.492040,14,2,Location_3,1,281.49,0,3,SUCCESS,0
TR00005823,user_333,cbd88a02@oksbi,device_546,iOS,15,Google Pay,Recharge,Reliance Digital,,699.0,2025-04-23 11:05:56.492040,11,2,Location_8,1,55.02,2,11,SUCCESS,0
TR00005964,user_360,80d2a8d1@okaxis,device_171,iOS,15,Paytm,P2M,Swiggy,,1181.87,2025-08-09 08:52:56.492040,8,5,Location_3,1,136.48,2,8,SUCCESS,0
TR00005699,user_749,95db5b25@okaxis,device_401,iOS,15,BHIM,P2M,Zomato,,2369.81,2025-07-05 05:06:56.492040,5,5,Location_5,1,245.42,2,9,SUCCESS,0
TR00008534,user_4938,y991@oksbi,device_9048,Android,11,BHIM,P2P,,o635@okhdfc,5.79,2025-06-22 09:01:56.492040,9,6,Location_87,5,74.92,19,21,FAILURE,1
TR00002195,user_482,39bde623@okhdfc,device_38,Android,10,PhonePe,Recharge,Airtel,,499.0,2025-08-22 09:47:56.492040,9,4,Location_1,1,115.54,1,4,SUCCESS,0
TR00009142,user_9847,p312@yesbank,device_8913,iOS,16,Google Pay,Recharge,Amazon,,1.39,2025-10-15 02:49:56.492040,2,2,Location_100,3,13.28,0,1,FAILURE,1
TR00003829,user_470,50c9b1da@okicici,device_771,iOS,16,Google Pay,E-commerce,Myntra,,7580.11,2025-06-30 04:49:56.492040,4,0,Location_16,1,126.88,0,1,SUCCESS,0
TR00004997,user_188,73f00e1a@oksbi,device_162,Android,12,PhonePe,P2P,,706a3915@oksbi,2406.65,2025-06-10 21:40:56.492040,21,1,Location_4,1,295.11,2,10,SUCCESS,0
TR00009741,user_2442,i534@yesbank,device_1898,iOS,15,WhatsApp Pay,P2M,Zomato,,4.8,2025-10-06 03:44:56.492040,3,0,Location_22,9,5.86,16,21,SUCCESS,1
TR00002342,user_654,8825af28@okicici,device_317,iOS,17,BHIM,E-commerce,Movie Tickets,,8594.03,2025-09-28 23:16:56.492040,23,6,Location_5,1,96.32,3,10,SUCCESS,0
TR00000059,user_76,4a629fbe@yesbank,device_65,iOS,16,BHIM,P2M,Airtel,,3842.35,2025-05-01 05:57:56.492040,5,3,Location_19,1,251.31,1,7,SUCCESS,0
TR00000606,user_175,706d240a@okhdfc,device_337,iOS,17,PhonePe,P2P,,27b60009@yesbank,1526.32,2025-08-28 05:46:56.492040,5,3,Location_1,1,141.73,1,11,SUCCESS,0
TR00005394,user_471,d8bec681@okaxis,device_257,Android,12,PhonePe,E-commerce,Jio,,9368.57,2025-04-27 06:21:56.492040,6,6,Location_3,1,43.04,2,4,SUCCESS,0
TR00008970,user_1416,c224@okicici,device_3116,Android,11,BHIM,Recharge,Reliance Digital,,7.47,2025-06-01 22:35:56.492040,22,6,Location_94,1,17.69,19,28,SUCCESS,1
TR00006489,user_727,8918cfb0@okaxis,device_128,Android,13,Amazon Pay,P2M,Flipkart,,6972.87,2025-09-24 19:49:56.492040,19,2,Location_3,1,213.94,0,5,SUCCESS,0
TR00004195,user_634,65e75a98@okaxis,device_997,Android,12,Amazon Pay,E-commerce,BSES,,7808.73,2025-05-20 05:22:56.492040,5,1,Location_2,3,123.57,3,5,SUCCESS,0
TR00004874,user_263,e2d22528@okhdfc,device_803,iOS,17,Google Pay,P2P,,56ca446b@okicici,101.18,2025-07-28 18:57:56.492040,18,0,Location_1,1,202.93,1,5,SUCCESS,0
TR00004938,user_79,c821c0b1@okhdfc,device_374,Android,10,PhonePe,Recharge,TATA Power,,999.0,2025-07-31 10:51:56.492040,10,3,Location_5,1,201.31,1,7,SUCCESS,0
TR00004951,user_444,f15d2ab0@oksbi,device_406,Android,14,Paytm,P2P,,244221e5@oksbi,3682.28,2025-05-08 00:33:56.492040,0,3,Location_5,1,177.25,0,2,SUCCESS,0
TR00007926,user_57,5a642f7d@okaxis,device_268,iOS,16,Paytm,Recharge,Swiggy,,349.0,2025-09-06 02:05:56.492040,2,5,Location_15,1,59.54,0,5,SUCCESS,0
TR00009675,user_5205,g208@okhdfc,device_9562,iOS,16,Google Pay,Bill Payment,Zomato,,44290.78,2025-05-05 22:11:56.492040,22,0,Location_36,4,113.61,13,16,FAILURE,1
TR00001888,user_468,ff70f637@okaxis,device_628,Android,14,Paytm,Bill Payment,Swiggy,,2199.69,2025-09-07 03:08:56.492040,3,6,Location_5,1,114.34,2,9,SUCCESS,0
TR00003691,user_758,78aac03e@oksbi,device_311,iOS,17,WhatsApp Pay,E-commerce,BigBasket,,1735.8,2025-08-29 01:23:56.492040,1,4,Location_2,1,173.23,2,11,SUCCESS,0
TR00006942,user_299,7f961c4d@oksbi,device_520,iOS,17,WhatsApp Pay,P2P,,691270c3@oksbi,4636.26,2025-07-31 00:22:56.492040,0,3,Location_3,1,224.25,1,10,SUCCESS,0
TR00007255,user_366,1ef11318@okicici,device_875,iOS,15,PhonePe,Recharge,Reliance Digital,,249.0,2025-10-07 18:06:56.492040,18,1,Location_5,1,47.15,0,3,SUCCESS,0
TR00003885,user_138,873cce2c@okhdfc,device_191,iOS,15,WhatsApp Pay,E-commerce,Zomato,,4914.63,2025-10-13 17:25:56.492040,17,0,Location_3,1,106.72,2,9,SUCCESS,0
TR00009227,user_2347,h143@okicici,device_7648,iOS,17,Amazon Pay,P2P,,q360@okhdfc,5.4,2025-05-01 00:48:56.492040,0,3,Location_36,5,19.69,2,2,SUCCESS,1
TR00004675,user_320,1583e7e3@oksbi,device_379,Android,12,Paytm,Recharge,BSES,,249.0,2025-08-01 04:20:56.492040,4,4,Location_17,1,38.62,3,6,SUCCESS,0
TR00008695,user_7536,b973@yesbank,device_2433,Android,13,BHIM,Bill Payment,Airtel,,42764.12,2025-08-07 22:10:56.492040,22,3,Location_89,1,25.56,14,14,SUCCESS,1
TR00000852,user_398,70809a5e@okaxis,device_440,iOS,15,Paytm,P2M,TATA Power,,1266.2,2025-05-12 12:02:56.492040,12,0,Location_20,1,196.7,2,8,SUCCESS,0
TR00002406,user_176,7107a5cb@oksbi,device_679,iOS,15,WhatsApp Pay,Recharge,BigBasket,,699.0,2025-06-29 10:36:56.492040,10,6,Location_1,1,225.12,0,2,SUCCESS,0
TR00005059,user_543,76cd692f@yesbank,device_531,iOS,15,PhonePe,E-commerce,Flipkart,,6227.38,2025-07-18 04:25:56.492040,4,4,Location_7,1,204.27,3,4,SUCCESS,0
TR00008436,user_9415,j145@okhdfc,device_9514,Android,10,Paytm,E-commerce,Amazon,,25563.01,2025-08-17 23:03:56.492040,23,6,Location_29,1,10.58,6,15,SUCCESS,1
TR00000563,user_112,5cb89b5a@yesbank,device_399,Android,13,BHIM,Bill Payment,Jio,,940.76,2025-07-11 16:44:56.492040,16,4,Location_4,1,230.73,1,9,SUCCESS,0
TR00003811,user_71,803014c1@okhdfc,device_877,Android,12,PhonePe,Recharge,Swiggy,,199.0,2025-07-03 15:44:56.492040,15,3,Location_3,1,84.92,2,12,SUCCESS,0
TR00002965,user_446,32d857c5@yesbank,device_149,Android,10,Google Pay,P2P,,8287b7ce@okhdfc,4701.55,2025-05-22 15:03:56.492040,15,3,Location_1,1,177.04,2,9,SUCCESS,0
TR00006538,user_120,62aec0a3@yesbank,device_248,Android,10,BHIM,P2P,,4364520e@yesbank,650.32,2025-07-19 20:09:56.492040,20,5,Location_1,1,53.06,1,1,SUCCESS,0
TR00009578,user_7133,n194@okicici,device_3350,iOS,16,PhonePe,E-commerce,BSES,,49664.32,2025-05-31 23:28:56.492040,23,5,Location_77,8,19.25,3,8,SUCCESS,1
TR00006029,user_541,c0035803@okaxis,device_396,iOS,16,Amazon Pay,E-commerce,Airtel,,7774.93,2025-05-07 23:04:56.492040,23,2,Location_2,1,280.22,0,0,SUCCESS,0
TR00003258,user_770,bd123275@okaxis,device_74,Android,12,Google Pay,Bill Payment,Myntra,,2532.7,2025-06-30 02:39:56.492040,2,0,Location_2,1,86.05,0,7,SUCCESS,0
TR00009552,user_1257,x623@oksbi,device_8426,Android,13,BHIM,P2P,,c690@oksbi,18552.33,2025-10-06 01:35:56.492040,1,0,Location_100,7,22.47,19,20,SUCCESS,1
TR00003347,user_558,80f9e5a8@okicici,device_168,iOS,15,PhonePe,Bill Payment,Jio,,2445.31,2025-10-07 19:28:56.492040,19,1,Location_3,1,151.89,0,1,SUCCESS,0
TR00000016,user_775,fca6d7ee@okicici,device_405,Android,14,PhonePe,P2M,Zomato,,9895.86,2025-09-02 22:21:56.492040,22,1,Location_3,1,39.62,0,8,SUCCESS,0
TR00009435,user_5243,z496@okicici,device_1301,iOS,15,Google Pay,Bill Payment,Flipkart,,2.73,2025-05-24 13:11:56.492040,13,5,Location_48,8,6.49,6,12,SUCCESS,1
TR00005342,user_350,3f62acb9@okaxis,device_718,Android,13,Paytm,Recharge,Myntra,,349.0,2025-05-21 19:23:56.492040,19,2,Location_4,1,220.33,2,7,SUCCESS,0
TR00001593,user_297,9d79c547@oksbi,device_936,Android,14,WhatsApp Pay,P2P,,55343e76@yesbank,4674.92,2025-05-18 02:21:56.492040,2,6,Location_1,1,263.69,2,3,SUCCESS,0
